,Date,SMB,HML,RF,mkt_ret,MKT-RF
47,2004-04-30,-0.46937566679010057,-4.262887591728816,0.345,-3.263735433279742,-3.608735433279742
48,2004-05-31,-1.1595484930055093,2.2515480655013924,0.34,-2.346399774575271,-2.686399774575271
49,2004-06-30,-1.5852657118585367,2.927467944834582,0.3441666666666667,9.139625771948822,8.795459105282156
50,2004-07-31,0.3650218410883026,-8.218317292244784,0.3383333333333333,17.275296675914447,16.936963342581112
51,2004-08-31,-6.1650509522001045,3.09392698874323,0.31083333333333335,10.817307189302788,10.506473855969455
52,2004-09-30,1.2974834945536784,6.4519855657053915,0.2925,-1.4876793158161163,-1.7801793158161163
53,2004-10-31,2.820150209355397,-0.30614360009751684,0.2891666666666667,-19.43588962426222,-19.725056290928887
54,2004-11-30,0.3156164701684414,3.1846986332869225,0.2783333333333333,6.849908994855965,6.5715756615226315
55,2004-12-31,-3.7134953196847658,6.812288676832951,0.27416666666666667,0.8705599487713626,0.5963932821046959
56,2005-01-31,3.3488978370040696,1.6272847019509857,0.29,-16.28385093360925,-16.57385093360925
57,2005-02-28,4.800966114616333,1.7747512195616295,0.32166666666666666,-2.3908316120371014,-2.712498278703768
58,2005-03-31,2.851456390790019,-7.364188583831685,0.3183333333333333,8.728590165974289,8.410256832640956
59,2005-04-30,3.6688673936676564,-2.649775474786024,0.31,-9.42623437626003,-9.73623437626003
60,2005-05-31,-0.324476667276274,-0.511530295142653,0.3,1.843362946700516,1.5433629467005159
61,2005-06-30,0.7966087231720627,-0.835734289069257,0.305,3.6450304937968454,3.3400304937968452
62,2005-07-31,-3.569597172363336,-2.6613043822984874,0.3133333333333333,29.56532285548581,29.251989522152478
63,2005-08-31,1.3325724941667523,11.18791092216072,0.3225,-17.80294898170146,-18.12544898170146
64,2005-09-30,2.6296884165738543,6.146360101261562,0.3491666666666667,13.252322294449304,12.903155627782636
65,2005-10-31,5.816096227661921,-10.318726961946723,0.36916666666666664,14.270412762100047,13.90124609543338
66,2005-11-30,0.4641204318817884,3.765076357286759,0.38166666666666665,-0.903870395681766,-1.2855370623484326
67,2005-12-31,0.6484126454220358,8.607656190789843,0.38833333333333336,-2.342302074662594,-2.730635407995927
68,2006-01-31,-5.76912854461477,-0.06357877173696774,0.3841666666666667,1.2110231991152949,0.8268565324486281
69,2006-02-28,-4.538545444546744,-3.4796129246909526,0.37999999999999995,13.709301002330463,13.329301002330462
70,2006-03-31,2.102305870497195,2.0866715403575924,0.38083333333333336,-11.205182759830521,-11.586016093163854
71,2006-04-30,0.9737975249356596,1.4701375357147013,0.3841666666666667,0.885198791312085,0.5010321246454184
72,2006-05-31,0.5655457830168071,6.285775874081927,0.3825,-15.836242336699256,-16.218742336699254
73,2006-06-30,0.23524654493862718,-1.7787364529781025,0.39166666666666666,11.418249718675465,11.026583052008798
74,2006-07-31,-0.6930007076707936,2.7079038720888775,0.40166666666666667,-6.73026517483083,-7.131931841497496
75,2006-08-31,0.26831975550559495,4.787499834941573,0.39666666666666667,-6.169676566775112,-6.566343233441779
76,2006-09-30,2.0824944158130396,-1.6188994482853478,0.38999999999999996,-6.650975136703371,-7.040975136703371
77,2006-10-31,2.7895662135075447,-3.6312314573130764,0.3858333333333333,3.689501086616715,3.303667753283382
78,2006-11-30,0.48684379302560377,6.588080778563123,0.39166666666666666,3.9040496260662287,3.512382959399562
79,2006-12-31,-3.07371119145949,7.127464109313511,0.4041666666666666,-1.0329919115050152,-1.4371585781716818
80,2007-01-31,0.5276235786489218,-0.2891785697262419,0.41500000000000004,-2.5787806704105307,-2.9937806704105308
81,2007-02-28,-2.951576693331247,-13.331627611926512,0.41333333333333333,13.450892674969678,13.037559341636344
82,2007-03-31,7.029216454492568,1.0737867498791007,0.4075,-11.40497853722704,-11.81247853722704
83,2007-04-30,1.9425477031982235,3.5496634467535957,0.4141666666666666,6.696132183293699,6.281965516627032
84,2007-05-31,2.1721545783358422,-5.620152167727044,0.42583333333333334,21.218742215093254,20.79290888175992
85,2007-06-30,0.8470290885360292,-2.884610988079137,0.4291666666666667,14.42854798813403,13.999381321467363
86,2007-07-31,-2.1007849048306593,5.461882430078697,0.44083333333333335,5.987021040395965,5.546187707062632
87,2007-08-31,-0.33305578642921274,2.004145039433113,0.44083333333333335,-2.597184815072802,-3.0380181484061355
88,2007-09-30,-0.6345698514669809,-0.07188022316563192,0.45,5.272506317226111,4.822506317226111
89,2007-10-31,-2.935000209406452,-0.7548980471484504,0.45,0.19081192413265016,-0.2591880758673498
90,2007-11-30,-1.8043430511212737,4.138554157557717,0.45416666666666666,-5.5519090402509175,-6.006075706917584
91,2007-12-31,2.1962057250641216,0.7197613536274228,0.47500000000000003,1.4426688719474308,0.9676688719474307
92,2008-01-31,-0.8648139153848309,8.200634341907518,0.4558333333333333,-3.3882561001959717,-3.844089433529305
93,2008-02-29,2.5543115447766045,-4.278557934342569,0.4166666666666667,0.913660516569768,0.4969938499031013
94,2008-03-31,-1.503389116767777,-4.208087401398445,0.42083333333333334,-0.5708143043930464,-0.9916476377263796
95,2008-04-30,-3.3461232884967136,3.3140105572029657,0.42250000000000004,-2.6665552353414603,-3.08905523534146
96,2008-05-31,-0.5829984206834187,0.4621786051970691,0.43083333333333335,-0.5567844489907223,-0.9876177823240557
97,2008-06-30,4.822842174449856,4.3094555490708135,0.455,-14.754203943076542,-15.209203943076542
98,2008-07-31,-3.145651738137598,5.564593314803213,0.48666666666666664,-5.660224271403004,-6.146890938069671
99,2008-08-31,-4.0284022644187125,8.367650810867836,0.4891666666666667,-8.197776583625393,-8.686943250292058
100,2008-09-30,-2.8345692614890083,0.12950144397417063,0.4916666666666667,-3.6489454794317475,-4.140612146098414
101,2008-10-31,-1.1850366977997204,2.9476336969243917,0.4716666666666667,-17.49862572826527,-17.97029239493194
102,2008-11-30,4.5512608161664065,-0.7281192836520538,0.44416666666666665,2.9641176424725217,2.519950975805855
103,2008-12-31,-0.32841634952142407,-4.290081437828807,0.34,12.222180995078729,11.882180995078729
104,2009-01-31,-1.5203475084826232,-4.962500066669086,0.22916666666666666,8.017154831802628,7.787988165135961
105,2009-02-28,6.077886798389688,1.4229747435833697,0.21,-9.68373948714156,-9.893739487141561
106,2009-03-31,-3.1526342912759855,-2.5686142468440014,0.2175,14.179145164802218,13.961645164802219
107,2009-04-30,3.1437123630982917,-11.630776730726971,0.215,25.030929007514025,24.815929007514026
108,2009-05-31,1.8234774972569587,-8.56040879625038,0.21833333333333335,10.400064491551678,10.181731158218344
109,2009-06-30,-0.08447346520335852,7.420826869836278,0.2383333333333333,-13.977886288798683,-14.216219622132016
110,2009-07-31,-1.9007950237407032,-1.1817510037923888,0.235,5.776509449036483,5.541509449036482
111,2009-08-31,-1.8447586162511591,5.922199682559478,0.2758333333333333,-0.30106607728196294,-0.5768994106152963
112,2009-09-30,-1.1957234186692816,4.014214796464496,0.2891666666666667,-5.8609955001820975,-6.150162166848764
113,2009-10-31,3.485132233325481,2.4932905192394363,0.295,-10.000887195579962,-10.295887195579962
114,2009-11-30,3.6205781845625644,-2.0066112296681946,0.27416666666666667,-6.487818433640307,-6.7619851003069735
115,2009-12-31,-2.273985422812978,1.9192954322165585,0.2791666666666667,3.9751582448978326,3.695991578231166
116,2010-01-31,1.6140227909747185,0.49396050581467765,0.2775,-8.617746231834944,-8.895246231834944
117,2010-02-28,6.142164006598444,-2.9459207189490257,0.265,-10.169952675889945,-10.434952675889946
118,2010-03-31,-1.5820734466714788,5.240858593064512,0.24083333333333334,7.360989912573842,7.120156579240509
119,2010-04-30,7.571969217725873,-0.19655133529957913,0.225,-9.340337506889556,-9.565337506889556
120,2010-05-31,-2.490116393266968,0.941713141785903,0.23750000000000002,-8.81553295173004,-9.05303295173004
121,2010-06-30,-1.9602840686307421,2.9402800452179885,0.2525,9.022253077622702,8.769753077622703
122,2010-07-31,-1.5017845395542806,2.531317347752422,0.26416666666666666,5.255881235249986,4.991714568583319
123,2010-08-31,-0.30497670322494486,3.4581477640710307,0.2658333333333333,-3.438294920452729,-3.7041282537860623
124,2010-09-30,-5.732374193647416,4.254911375658484,0.2525,9.415834904256958,9.163334904256958
125,2010-10-31,3.8201155690813393,0.6244092622087232,0.23916666666666667,4.495386837562213,4.2562201708955465
126,2010-11-30,-2.1241996879851572,2.8787475705071888,0.2525,-4.903028734438607,-5.155528734438607
127,2010-12-31,-3.2471338375747387,4.406104447048131,0.2558333333333333,4.855663631975412,4.599830298642079
128,2011-01-31,-0.5887096594521843,0.06723407617408439,0.27666666666666667,-0.10428747012468542,-0.3809541367913521
129,2011-02-28,2.1726302234959443,0.6291561510893455,0.29833333333333334,-10.793316692487947,-11.09165002582128
130,2011-03-31,-2.1814450443579156,1.8909263190011467,0.3,5.627893013974829,5.327893013974829
131,2011-04-30,0.576999612595654,2.8909117136118065,0.30083333333333334,4.958924676527996,4.658091343194663
132,2011-05-31,-1.172217224403656,1.101624026995331,0.3016666666666667,1.0598343456379045,0.7581676789712377
133,2011-06-30,-1.8914668009388182,1.1979504521562503,0.3016666666666667,7.585694101839191,7.284027435172524
134,2011-07-31,3.6360833810612565,0.34501356200823086,0.31083333333333335,-0.9591294993379538,-1.269962832671287
135,2011-08-31,3.9928573420444646,3.3144408731154638,0.29916666666666664,-15.45199349004446,-15.751160156711126
136,2011-09-30,2.272134152038971,-0.6162278779864003,0.2891666666666667,-9.356152461319034,-9.645319127985701
137,2011-10-31,-1.1557060219067772,0.05079067728705944,0.29333333333333333,5.198155961020393,4.90482262768706
138,2011-11-30,1.9986862163734926,2.3285371940186854,0.29083333333333333,-9.489968548859403,-9.780801882192737
139,2011-12-31,3.579530214275125,5.273156941408178,0.29,-3.155597172280025,-3.445597172280025
140,2012-01-31,-2.37118499624183,-4.037253498515921,0.28833333333333333,12.812461517720404,12.52412818438707
141,2012-02-29,9.3161047678711,-4.567284965930977,0.28833333333333333,4.652121831450683,4.36378849811735
142,2012-03-31,-0.37605639276332337,1.5037544956860112,0.295,-3.792477916133267,-4.087477916133267
143,2012-04-30,0.5736199866479739,4.076205661897453,0.2891666666666667,-9.060394583630668,-9.349561250297334
144,2012-05-31,-0.07437795020612459,1.4968114994494144,0.28250000000000003,-6.518762478106956,-6.801262478106956
145,2012-06-30,1.2636391164892409,-0.5759211682743355,0.2733333333333333,1.8313400723270021,1.5580067389936687
146,2012-07-31,1.3655486577640383,-0.20248322739012992,0.2508333333333333,-2.2152257833033273,-2.4660591166366608
147,2012-08-31,1.1326817819094819,-3.0428954504588606,0.23666666666666666,2.8319915363242307,2.595324869657564
148,2012-09-30,0.0006854077289268901,6.59626032467565,0.23666666666666666,2.1898926693276826,1.953226002661016
149,2012-10-31,0.7868773480001656,4.393793059116521,0.2333333333333333,-4.941181551199815,-5.174514884533148
150,2012-11-30,-1.7617342950181232,4.938379370577868,0.2333333333333333,3.117837691445726,2.884504358112393
151,2012-12-31,-3.945201857948538,3.652579913078663,0.23416666666666666,7.009320228359406,6.775153561692739
152,2013-01-31,3.8227554244665694,-1.9172036357862683,0.22666666666666668,-0.6744662151633329,-0.9011328818299996
153,2013-02-28,0.007892343341865615,1.1406285217924406,0.22416666666666665,1.6506091696152148,1.4264425029485481
154,2013-03-31,2.404301727738276,5.02629047924507,0.2175,-3.1076582162726627,-3.3251582162726625
155,2013-04-30,2.92469869448177,7.176091264120488,0.215,-5.758533657746662,-5.973533657746662
156,2013-05-31,2.2332997127268444,-2.344786803920369,0.215,1.1435216457519164,0.9285216457519164
157,2013-06-30,-0.29304906056004576,2.4206279639431107,0.22083333333333333,-7.5750284204498675,-7.795861753783201
158,2013-07-31,-1.8179201126576787,1.0697029662761928,0.22166666666666668,5.071835188273029,4.850168521606363
159,2013-08-31,-0.1626651815646165,1.1266067375687363,0.22166666666666668,0.24471444488509642,0.023047778218429738
160,2013-09-30,-0.819615370239279,1.4879668440767786,0.22333333333333336,1.1970927539397813,0.9737594206064479
161,2013-10-31,-0.3888081455627071,0.6600959002538257,0.22166666666666668,-2.887604310007518,-3.1092709766741846
162,2013-11-30,-2.4123199144068472,2.0589095427932964,0.22475,0.7908184544870115,0.5660684544870115
163,2013-12-31,-1.413074566171659,5.37357736916974,0.22491666666666665,-1.1093210843757175,-1.3342377510423842
164,2014-01-31,3.8810059936948016,-2.137538752413315,0.22191666666666665,-3.658259656179398,-3.8801763228460646
165,2014-02-28,3.7499575801161145,4.179502662515488,0.22108333333333333,-0.8787300951022121,-1.0998134284355454
166,2014-03-31,2.413777436872617,2.6282099714612848,0.22224999999999998,0.6572734883033852,0.4350234883033852
167,2014-04-30,2.1449050984333757,2.1559822536466537,0.22191666666666665,-1.1264315052880987,-1.3483481719547652
168,2014-05-31,2.0916210802259845,-0.6585187597523685,0.22158333333333333,-0.41392944521021524,-0.6355127785435486
169,2014-06-30,-2.8641882696848087,0.5469275672160969,0.219,2.4597915588231953,2.2407915588231955
170,2014-07-31,-0.5473388197048621,6.033977254569097,0.20775,3.429075125154493,3.221325125154493
171,2014-08-31,-0.2193334451517579,1.9791595837272102,0.19833333333333333,2.4112321899224907,2.2128988565891574
172,2014-09-30,4.456967187030125,-1.2978380498194277,0.18999999999999997,-4.1721120795163396,-4.36211207951634
173,2014-10-31,-0.08149631751533493,2.1934762042553686,0.17791666666666664,-3.7188775876352507,-3.896794254301917
174,2014-11-30,-2.584347011144784,2.4054897031750464,0.17058333333333334,0.9123850950397557,0.7418017617064224
175,2014-12-31,1.1534957003777073,-1.4329511430116446,0.1739166666666667,-4.013904608115659,-4.187821274782326
176,2015-01-31,2.9014646384795446,-1.3169093563804388,0.16674999999999998,1.8851761290491489,1.718426129049149
177,2015-02-28,3.4639471485813527,0.7481611038083607,0.16533333333333333,3.0055640617244994,2.840230728391166
178,2015-03-31,4.3011151983319,1.6478463229589764,0.153,1.1845820635581026,1.0315820635581026
179,2015-04-30,-0.7028850811148972,3.6518269957736287,0.142,4.260222901748663,4.118222901748663
180,2015-05-31,-0.017330251353210868,-5.12556611238229,0.14525000000000002,-1.2065745882517322,-1.3518245882517324
181,2015-06-30,1.8682338713156121,1.0837508333702683,0.13566666666666666,-3.9529155504872286,-4.0885822171538955
182,2015-07-31,2.5246704007750322,-3.229690169643887,0.13308333333333333,-1.6464881352068357,-1.7795714685401691
183,2015-08-31,0.17831149799137602,-1.0172442117271272,0.132,-4.170304316960143,-4.302304316960143
184,2015-09-30,0.3831146357943853,0.3705800253296845,0.12958333333333333,0.9653439184113682,0.835760585078035
185,2015-10-31,0.4066839554250128,-2.5341251538560687,0.12908333333333333,2.4545683984516975,2.325485065118364
186,2015-11-30,0.17952430071533554,-2.4156768126054438,0.13641666666666666,-2.6510251294290414,-2.7874417960957083
187,2015-12-31,2.0282513834177234,-0.15299865557306758,0.13691666666666666,-0.735544743293089,-0.8724614099597557
188,2016-01-31,-2.9707436018993776,1.5101334951386676,0.13233333333333333,-2.886098158427625,-3.0184314917609583
189,2016-02-29,0.4999035180379674,2.9536415007654577,0.1225,0.9818240309560338,0.8593240309560337
190,2016-03-31,0.5910074917178001,3.148913662317594,0.12541666666666665,2.624583256635696,2.4991665899690294
191,2016-04-30,1.8154264442794952,2.723607317786734,0.1245,0.1535486204392118,0.029048620439211803
192,2016-05-31,-1.4273457060396326,-7.698926895107142,0.12341666666666667,0.5860866794849544,0.46267001281828773
193,2016-06-30,2.9587355127948323,-2.576848047845204,0.11333333333333334,-1.2882061235157283,-1.4015394568490616
194,2016-07-31,2.22101936722084,5.068726835001373,0.10491666666666666,0.9121841246328346,0.807267457966168
195,2016-08-31,-1.0705658338425896,2.502834234461321,0.1055,-0.6581185694990291,-0.7636185694990292
196,2016-09-30,2.7792311884658223,-1.8565171142222736,0.11066666666666668,1.1294609872549468,1.0187943205882801
197,2016-10-31,-2.8560682524055907,6.969766369395536,0.11491666666666667,-3.587818839501131,-3.7027355061677976
198,2016-11-30,0.46414983876418203,3.4934797871250867,0.12641666666666665,-4.568224551737924,-4.69464121840459
199,2016-12-31,1.1995875596445735,-0.3906517210896103,0.13108333333333333,2.8918795420957553,2.760796208762422
200,2017-01-31,0.6537821378814597,1.666174857273876,0.125,-0.43462146411967556,-0.5596214641196755
201,2017-02-28,-2.4727909152518612,3.444518717876689,0.12208333333333334,1.5878800411007545,1.4657967077674212
202,2017-03-31,-0.35125170386924043,1.8820639629165785,0.12408333333333334,1.3587409651753344,1.234657631842001
203,2017-04-30,0.7696161539345816,-1.2733176651174387,0.12266666666666666,0.31519082692619516,0.1925241602595285
204,2017-05-31,-4.622217936106335,0.574722728118493,0.12175000000000001,8.583490427594738,8.461740427594737
205,2017-06-30,-1.3540145868803264,2.3473193906153234,0.12183333333333334,0.7285998872839544,0.6067665539506211
206,2017-07-31,-3.1901374043035595,2.705988731523128,0.12125000000000001,-0.2549873677847193,-0.37623736778471933
207,2017-08-31,1.7157883213293723,-2.830236299796102,0.12258333333333334,-0.4953359459149975,-0.6179192792483309
208,2017-09-30,-2.5598179265441967,2.3310276136787356,0.124,-2.2142201549904383,-2.3382201549904384
209,2017-10-31,-1.9392636289561362,-1.1720394248608597,0.13741666666666666,4.439823956541174,4.302407289874507
210,2017-11-30,1.7455506095864304,-4.086414734591078,0.14875,0.9633612221258703,0.8146112221258703
211,2017-12-31,-1.1499123735489714,-0.1644950223340631,0.15275,-0.02038476584857635,-0.17313476584857634
212,2018-01-31,1.6906026632456799,-1.3537183707232323,0.15316666666666667,6.193274266278537,6.04010759961187
213,2018-02-28,2.17036462954212,0.0857814605478806,0.15466666666666667,-5.749253233149304,-5.90391989981597
214,2018-03-31,2.2257809604736982,-4.4418353012669,0.15783333333333333,0.05064445852618227,-0.10718887480715106
215,2018-04-30,2.7544713063721247,1.4254649517338027,0.15591666666666668,3.140653603650968,2.984736936984301
216,2018-05-31,4.493072074964995,-2.622449855450755,0.15725,-3.3007979034477914,-3.4580479034477913
217,2018-06-30,-2.353672344590305,0.5325811699157148,0.15483333333333335,-5.596134685793686,-5.750968019127019
218,2018-07-31,-1.771369962003914,1.5515474383869394,0.154,-1.5178916431682032,-1.6718916431682032
219,2018-08-31,1.1331395195459841,-2.5550575486345855,0.153,1.3878270115033253,1.2348270115033253
220,2018-09-30,0.07831267719101165,1.928268242389069,0.15166666666666667,1.717665609736528,1.5659989430698613
221,2018-10-31,-3.2571048689140323,3.5426793689449703,0.15841666666666668,-12.610501771936553,-12.76891843860322
222,2018-11-30,2.2147713570261356,-3.403867052950215,0.158,4.980635838500033,4.822635838500033
223,2018-12-31,2.58253376750539,2.5956394352527825,0.1545,-1.6198759880450972,-1.7743759880450973
224,2019-01-31,2.483424487322913,-3.4174531837867113,0.15066666666666667,9.007752649121128,8.857085982454462
225,2019-02-28,-2.9178363246056866,1.7446600129489112,0.15258333333333332,0.7602674603481988,0.6076841270148655
226,2019-03-31,1.2189205586912073,-0.31655702983765543,0.15258333333333332,-2.687533073747024,-2.8401164070803575
227,2019-04-30,0.9678762673308121,0.43540751383204457,0.1475,3.066798383149414,2.919298383149414
228,2019-05-31,2.272572250384611,-1.8271155688225624,0.14291666666666666,-7.523940337175027,-7.666857003841693
229,2019-06-30,2.174040818724582,0.6300666486520843,0.1305,4.0713901808145865,3.9408901808145864
230,2019-07-31,-3.3318881993886933,1.8903610852326391,0.12225000000000001,-4.923112644172873,-5.045362644172873
231,2019-08-31,2.1941010961211465,-2.19861091024266,0.10141666666666667,-3.7397917308857385,-3.841208397552405
232,2019-09-30,1.3342406246616516,-0.18078143421474246,0.10725,4.922437016670257,4.815187016670257
233,2019-10-31,-1.417988663330637,-2.5097368158213875,0.11116666666666668,1.044127974656934,0.9329613079902674
234,2019-11-30,-0.9698842208384157,3.0212601027229096,0.11841666666666667,0.05502126223686214,-0.06339540442980453
235,2019-12-31,-0.27192988242511973,-2.2385383036958997,0.11491666666666667,6.372520216747324,6.257603550080657
236,2020-01-31,2.1884546266125584,-2.6209362402702046,0.1115,-4.283584938805087,-4.395084938805088
237,2020-02-29,-0.010429852410350549,-1.2832236505544312,0.10233333333333333,-9.45910018021358,-9.561433513546914
238,2020-03-31,-0.8605463986903974,-7.6764688388448725,0.08725,-12.289091014456375,-12.376341014456374
239,2020-04-30,3.6924763340814657,1.3116123871349998,0.07275,14.805014595491727,14.732264595491728
240,2020-05-31,-0.2068477083791107,-3.780054456658302,0.06125,4.447692579522505,4.386442579522504
241,2020-06-30,-4.0289581957498495,-2.284843231553082,0.056,3.8151651589283215,3.7591651589283215
242,2020-07-31,2.419503315903251,0.03582658291916285,0.0525,5.548934342034912,5.496434342034912
243,2020-08-31,-0.6305089881877075,2.872269119496571,0.051666666666666666,1.5759008503186858,1.524234183652019
244,2020-09-30,0.9185794291627538,2.156413279854084,0.057416666666666664,-0.02213559996000699,-0.07955226662667365
245,2020-10-31,0.16851099448992768,3.979842771372883,0.058166666666666665,-2.1017025963122813,-2.159869262978948
246,2020-11-30,-2.1215707659530505,2.313236106397305,0.05958333333333333,13.898692300785184,13.83910896745185
247,2020-12-31,-2.924516567809204,2.877363604974351,0.06058333333333333,12.220946048959378,12.160362715626045
248,2021-01-31,-2.716346163200099,5.4572590242331085,0.057499999999999996,4.743529232861434,4.686029232861434
249,2021-02-28,-1.1455105692966345,4.53248157839504,0.057,-3.2030032350901743,-3.260003235090174
250,2021-03-31,3.330319340374106,5.890204323675568,0.05675,2.177124774235505,2.120374774235505
251,2021-04-30,1.8071193602079347,5.411862013184946,0.055,2.001895316349901,1.9468953163499012
252,2021-05-31,0.559645957942791,2.2138458730963353,0.05325,2.12896215066901,2.0757121506690104
253,2021-06-30,3.692643903692956,-2.8241998436223694,0.07175,3.267495054331934,3.1957450543319337
254,2021-07-31,0.28190422684929617,-1.7297350471136328,0.078,-3.004423757618611,-3.082423757618611
255,2021-08-31,-2.0817116220238674,0.9325869215539926,0.08374999999999999,-1.2946114688591135,-1.3783614688591135
256,2021-09-30,0.2273372595080243,3.6289158709206024,0.08908333333333333,-2.0875528316707483,-2.1766361650040817
257,2021-10-31,1.1730412937941581,-1.0158412076696886,0.10033333333333333,-2.3860681841186544,-2.486401517451988
258,2021-11-30,-4.010823463415839,0.5839531401536142,0.11158333333333333,-4.8139923909626345,-4.9255757242959675
259,2021-12-31,3.0310159655514504,0.433594495002362,0.10975,7.581535653630848,7.471785653630848
260,2022-01-31,0.6362823547613257,5.409495290689547,0.11866666666666666,-9.072224004608264,-9.19089067127493
261,2022-02-28,0.8420036193010265,0.5522178479190742,0.12891666666666665,1.8648465308925155,1.735929864225849
262,2022-03-31,3.7964029698836237,-0.8922709716269566,0.13191666666666665,2.1217411901046352,1.9898245234379686
263,2022-04-30,2.48660107121016,3.4603434571533356,0.16091666666666668,-0.8568815743961737,-1.0177982410628403
264,2022-05-31,-2.132433275157087,-0.24556054058358834,0.163,0.2535232015516786,0.09052320155167862
